id,date,country_code,country_name,filename
422441468292518842,1990-02-02,pak,Pakistan,1990_february_2_422441468292518842_conformed-copy--l3147--transmission-extension-and-reinforcement-project--loan-agreement.txt
788911468053944931,1990-02-04,me,Montenegro,1990_february_4_788911468053944931_conformed-copy--l3159--interest-support-loan--loan-agreement.txt
995471468120545067,1990-02-07,mor,Morocco,1990_february_7_995471468120545067_conformed-copy--l3136--industrial-finance-project--loan-agreement-4.txt
816671468053053986,1990-02-07,mor,Morocco,1990_february_7_816671468053053986_conformed-copy--l3136--industrial-finance-project--loan-agreement-3.txt
236061468274189148,1990-02-07,mor,Morocco,1990_february_7_236061468274189148_conformed-copy--l3136--industrial-finance-project--loan-agreement-6.txt
214111468059951800,1990-02-07,mor,Morocco,1990_february_7_214111468059951800_conformed-copy--l3136--industrial-finance-project--loan-agreement-2.txt
408261468059043876,1990-02-07,mor,Morocco,1990_february_7_408261468059043876_conformed-copy--l3136--industrial-finance-project--loan-agreement-5.txt
165011468011151104,1990-02-07,ch,Switzerland,1990_february_7_165011468011151104_conformed-copy--l3143--financial-markets-project--loan-agreement.txt
741731468054580930,1990-02-07,mor,Morocco,1990_february_7_741731468054580930_conformed-copy--l3136--industrial-finance-project--loan-agreement-1.txt
484641468287378263,1990-02-07,mor,Morocco,1990_february_7_484641468287378263_conformed-copy--l3136--industrial-finance-project--loan-agreement-7.txt
411291468033294428,1990-02-09,in,India,1990_february_9_411291468033294428_conformed-copy--c2076--punjab-irrigation-and-drainage-project--loan-agreement.txt
603871468052164505,1990-02-12,ind,India,1990_february_12_603871468052164505_conformed-copy--l3158--second-secondary-education-and-management-project--loan-agreement.txt
554991468238775083,1990-02-16,br,Brazil,1990_february_16_554991468238775083_conformed-copy--l3102--water-sector-project-in-the-state-of-sao-paulo--loan-agreement.txt
262671468094782907,1990-02-22,pol,Poland,1990_february_22_262671468094782907_conformed-copy--l3166--industrial-export-development-project--loan-agreement.txt
466461468296115371,1990-02-22,pol,Poland,1990_february_22_466461468296115371_conformed-copy--l3167--agroindustries-export-development-project--loan-agreement.txt
599581468028798895,1990-03-07,co,Colombia,1990_march_7_599581468028798895_conformed-copy--l3157--second-rural-roads-sector-project--loan-agreement.txt
704421468273921132,1990-03-15,mor,Morocco,1990_march_15_704421468273921132_conformed-copy--l3168--highway-sector-project--loan-agreement.txt
109471468295806860,1990-03-16,ph,Philippines,1990_march_16_109471468295806860_conformed-copy--l3165--energy-sector-project.txt
762811468295511627,1990-03-16,ph,Philippines,1990_march_16_762811468295511627_conformed-copy--l3164--energy-sector-project--pnoc-loan-agreement.txt
199991468095349240,1990-03-16,ph,Philippines,1990_march_16_199991468095349240_conformed-copy--l3163--energy-sector-project--npc-loan-agreement.txt
384511468039855037,1990-03-23,jm,Jamaica,1990_march_23_384511468039855037_conformed-copy--l3174--agricultural-sector-adjustment-loan--loan-agreement.txt
681121468040453518,1990-03-27,in,India,1990_march_27_681121468040453518_india--hyderabad-water-supply-and-sanitation-project-:-credit-2115--loan-agreement--conformed.txt
641961468233042923,1990-03-29,ec,Ecuador,1990_march_29_641961468233042923_conformed-copy--l3162--fourth-small-scale-enterprise-project--loan-agreement.txt
378911468334766268,1990-03-30,waf,West African Monetary Union,1990_march_30_378911468334766268_conformed-copy--l3161--third-regional-development-project--loan-agreement.txt
406771468338061081,1990-03-30,tu,Turkey,1990_march_30_406771468338061081_conformed-copy--l3177--second-agricultural-extension-and-applied-research-project--loan-agreement.txt
790191468211457471,1990-04-05,al,Albania,1990_april_5_790191468211457471_conformed-copy--l3076--west-mitidja-irrigation-project--loan-agreement.txt
587321468019152780,1990-04-24,ivc,Cote d'Ivoire,1990_april_24_587321468019152780_conformed-copy--l3186--forestry-sector-project--loan-agreement.txt
668811468165272290,1990-04-24,slu,Saint Lucia,1990_april_24_668811468165272290_conformed-copy--c2120--water-supply-project--loan-agreement.txt
904191468298750561,1990-04-25,pol,Poland,1990_april_25_904191468298750561_conformed-copy--l3190--environment-management-project--loan-agreement.txt
725911468042268845,1990-04-30,ind,India,1990_april_30_725911468042268845_conformed-copy--l3182--third-telecommunications-project--loan-agreement.txt
410811468040573756,1990-04-30,ind,India,1990_april_30_410811468040573756_conformed-copy--l3180--rural-electrification-project--loan-agreement.txt
928591468034780312,1990-05-01,in,India,1990_may_1_928591468034780312_india--technical-education-project-:-loan-3195--loan-agreement--conformed.txt
670561468035072614,1990-05-01,in,India,1990_may_1_670561468035072614_india--technical-education-project-:-credit-2130--loan-agreement--conformed.txt
672831468303835056,1990-05-04,yu,Yugoslavia,1990_may_4_672831468303835056_conformed-copy--l3187--second-structural-adjustment-loan--loan-agreement.txt
597241468056655874,1990-05-07,mas,Mauritius,1990_may_7_597241468056655874_conformed-copy--l3132--second-highways-project--loan-agreement.txt
111051468332980397,1990-05-07,uni,Nigeria,1990_may_7_111051468332980397_conformed-copy--l3125--essential-drugs-project--loan-agreement.txt
403111468023402330,1990-05-08,egt,Egypt,1990_may_8_403111468023402330_conformed-copy--l3071--agricultural-storage-project--loan-agreement.txt
955111468244536485,1990-05-15,in,India,1990_may_15_955111468244536485_india--integrated-watershed-development-plains-project-:-credit-2131--loan-agreement--conformed.txt
598881468034838695,1990-05-15,in,India,1990_may_15_598881468034838695_india--integrated-watershed-development-plains-project-:-loan-3197--loan-agreement--conformed.txt
788441468273707898,1990-05-17,in,India,1990_may_17_788441468273707898_india--seventh-population-project-:-loan-3199--loan-agreement--conformed.txt
749401468251094028,1990-05-17,in,India,1990_may_17_749401468251094028_india--seventh-population-project-:-credit-2133--loan-agreement--conformed.txt
754281468085445130,1990-05-18,uni,Nigeria,1990_may_18_754281468085445130_conformed-copy--l3104--refineries-rehabilitation-project--loan-agreement.txt
631461468313480210,1990-05-18,tu,Turkey,1990_may_18_631461468313480210_conformed-copy--l3192--national-education-development-project--loan-agreement.txt
349231468225306873,1990-05-22,crg,Caribbean Development Bank,1990_may_22_349231468225306873_caribbean-region--fifth-caribbean-development-bank-project-:-loan-3200--loan-agreement--conformed.txt
981431468034488150,1990-05-23,in,India,1990_may_23_981431468034488150_conformed-copy--c2115--hyderabad-water-supply-and-sanitation-project--loan-agreement.txt
383111468034156865,1990-06-01,hu,Hungary,1990_june_1_383111468034156865_conformed-copy--l3191--financial-system-modernization-project--loan-agreement.txt
230091468332700242,1990-06-04,ph,Philippines,1990_june_4_230091468332700242_conformed-copy--l3204--small-coconut-farms-development-project--loan-agreement.txt
910361468086043431,1990-06-05,me,Montenegro,1990_june_5_910361468086043431_conformed-copy--l3208--telecommunications-technical-assistance-project--loan-agreement.txt
933681468053339710,1990-06-05,me,Montenegro,1990_june_5_933681468053339710_conformed-copy--l3207--road-transport-and-telecommunications-sector-adjustment-loan--loan-agreement.txt
214151468298750915,1990-06-11,pol,Poland,1990_june_11_214151468298750915_conformed-copy--l3193--transport-project--railways--loan-agreement.txt
146771468325288731,1990-06-12,pak,Pakistan,1990_june_12_146771468325288731_pakistan--agricultural-credit-project-:-credit-2153--loan-agreement--conformed.txt
458961468100490988,1990-06-12,pak,Pakistan,1990_june_12_458961468100490988_pakistan--agricultural-credit-project-:-loan-3226--loan-agreement--conformed.txt
408031468034196200,1990-06-13,in,India,1990_june_13_408031468034196200_conformed-copy--l3196--cement-industry-restructuring-project--loan-agreement.txt
954141468273920553,1990-06-15,mor,Morocco,1990_june_15_954141468273920553_conformed-copy--l3171--health-sector-investment-project--loan-agreement.txt
203121469672154938,1990-06-15,hu,Hungary,1990_june_15_203121469672154938_conformed-copy--l3156--second-forestry-development-project--loan-agreement.txt
438011468254703429,1990-06-21,hu,Hungary,1990_june_21_438011468254703429_conformed-copy--l3228--structural-adjustment-loan--loan-agreement.txt
552091468292537231,1990-06-21,uni,Nigeria,1990_june_21_552091468292537231_conformed-copy--l3183--national-seed-and-quarantine-project--loan-agreement.txt
418341468249703395,1990-06-22,fij,Fiji,1990_june_22_418341468249703395_conformed-copy--l3188--housing-project--loan-agreement.txt
166721468033245385,1990-06-28,ivc,Cote d'Ivoire,1990_june_28_166721468033245385_conformed-copy--l3240--water-supply-and-sanitation-sector-adjustment-loan--loan-agreement.txt
294071468252014855,1990-06-29,hu,Hungary,1990_june_29_294071468252014855_conformed-copy--l3229--integrated-agricultural-export-project--loan-agreement.txt
129481468286469491,1990-06-29,png,Papua New Guinea,1990_june_29_129481468286469491_conformed-copy--l3154--third-telecommunications-project--loan-agreement.txt
291921468295198343,1990-07-02,pol,Poland,1990_july_2_291921468295198343_conformed-copy--l3215--energy-resource-development-project--loan-agreement.txt
503881468258537286,1990-07-06,ind,India,1990_july_6_503881468258537286_conformed-copy--l3219--second-jabotabek-urban-development-project--loan-agreement.txt
436671468042269159,1990-07-06,ind,India,1990_july_6_436671468042269159_conformed-copy--l3209--gas-utilization-project--loan-agreement.txt
261741468043502570,1990-07-06,ind,India,1990_july_6_261741468043502570_conformed-copy--l3243--second-forestry-institutions-and-conservation-project--loan-agreement.txt
410981468296958954,1990-07-09,ph,Philippines,"1990_july_9_410981468296958954_conformed-copy--l3242--first-water-supply,-sewerage-and-sanitation-project--loan-agreement.txt"
673731468058475489,1990-07-09,ph,Philippines,1990_july_9_673731468058475489_conformed-copy--l3244--second-elementary-education-project--loan-agreement.txt
260891468290103735,1990-07-27,pak,Pakistan,1990_july_27_260891468290103735_conformed-copy--l3241--transport-sector-project--loan-agreement.txt
619901468772182028,1990-07-27,jo,Jordan,1990_july_27_619901468772182028_conformed-copy--l3172--integrated-phosphate-project--loan-agreement.txt
365931468028798634,1990-08-01,co,Colombia,1990_august_1_365931468028798634_conformed-copy--l3201--community-child-care-and-nutrition-project--loan-agreement.txt
582271468012059093,1990-08-03,cm,Cameroon,1990_august_3_582271468012059093_conformed-copy--l3206--social-dimensions-of-adjustment-project--loan-agreement.txt
199201468334783713,1990-08-07,zim,Zimbabwe,1990_august_7_199201468334783713_conformed-copy--l3079--urban-sector-and-regional-development-project--loan-agreement.txt
939121468273631507,1990-08-10,ko,Korea,1990_august_10_939121468273631507_conformed-copy--l3178--juam-regional-water-supply-project--loan-agreement.txt
460651468271855106,1990-08-10,ko,Korea,1990_august_10_460651468271855106_conformed-copy--l3203--universities-science-and-technology-research-project--loan-agreement.txt
885551468047414878,1990-08-10,ko,Korea,1990_august_10_885551468047414878_conformed-copy--l3202--second-technology-advancement-project--loan-agreement.txt
930351468250521631,1990-08-13,in,India,1990_august_13_930351468250521631_conformed-copy--c2130--technician-education-project--loan-agreement.txt
230091468052775099,1990-08-15,ind,India,1990_august_15_230091468052775099_conformed-copy--l3246--third-jabotabek-urban-development-project--loan-agreement.txt
846341468313225526,1990-08-16,tu,Turkey,1990_august_16_846341468313225526_conformed-copy--l3057--health-project--loan-agreement.txt
465311468313479511,1990-08-16,tu,Turkey,1990_august_16_465311468313479511_conformed-copy--l3151--ankara-sewerage-project--loan-agreement.txt
783181468252586159,1990-08-22,in,India,1990_august_22_783181468252586159_conformed-copy--c2131--integrated-watershed-development-plains-project--loan-agreement.txt
445361468285898367,1990-08-24,png,Papua New Guinea,1990_august_24_445361468285898367_conformed-copy--l3218--structural-adjustment-loan--loan-agreement.txt
832451468296115700,1990-08-31,pol,Poland,1990_august_31_832451468296115700_conformed-copy--l3247--structural-adjustment-loan--loan-agreement.txt
804011468034780583,1990-09-04,in,India,1990_september_4_804011468034780583_india--integrated-child-development-services-project-:-loan-3253--loan-agreement--conformed.txt
707791468040453804,1990-09-04,in,India,1990_september_4_707791468040453804_india--integrated-child-development-services-project-:-credit-2173--loan-agreement--conformed.txt
251241468026048559,1990-09-12,cy,Cyprus,1990_september_12_251241468026048559_conformed-copy--l3222--limassol-amathus-sewerage-and-drainage-project--loan-agreement.txt
829791468006280842,1990-09-12,bot,Botswana,1990_september_12_829791468006280842_conformed-copy--l3248--tuli-block-roads-project--loan-agreement.txt
765251468036320802,1990-09-17,ho,Honduras,1990_september_17_765251468036320802_conformed-copy--l3257--second-structural-adjustment-loan--loan-agreement.txt
165551468003302798,1990-09-17,al,Albania,1990_september_17_165551468003302798_conformed-copy--l3105--third-ports-project--loan-agreement.txt
172681468175480879,1990-09-24,tun,Tunisia,1990_september_24_172681468175480879_conformed-copy--l3217--agricultural-research-and-extension-project--loan-agreement.txt
975141468110676652,1990-09-24,tun,Tunisia,1990_september_24_975141468110676652_conformed-copy--l3255--employment-and-training-fund-project--loan-agreement.txt
158241468270309119,1990-09-25,me,Montenegro,1990_september_25_158241468270309119_conformed-copy--l3189--transmission-and-distribution-project--loan-agreement.txt
150131468010235627,1990-09-26,al,Albania,1990_september_26_150131468010235627_conformed-copy--l3216--agricultural-research-and-pilot-extension-project--loan-agreement.txt
546681468211454433,1990-09-26,al,Albania,1990_september_26_546681468211454433_conformed-copy--l3176--technical-assistance-project--loan-agreement.txt
694611468337267675,1990-09-27,zim,Zimbabwe,1990_september_27_694611468337267675_conformed-copy--l3179--forest-resources-management-and-development-project--loan-agreement.txt
795991468145154325,1990-09-28,pak,Pakistan,1990_september_28_795991468145154325_conformed-copy--c2153--agricultural-credit-project--loan-agreement.txt
416071468234864951,1990-10-01,ivc,Cote d'Ivoire,1990_october_1_416071468234864951_conformed-copy--l3251--women-in-development-project--loan-agreement.txt
197341468033545264,1990-10-03,in,India,1990_october_3_197341468033545264_conformed-copy--l3237--northern-region-transmission-project--loan-agreement.txt
182781468034489430,1990-10-03,in,India,1990_october_3_182781468034489430_conformed-copy--l3239--private-power-utilities-tec-project--loan-agreement.txt
969691468033278080,1990-10-04,in,India,1990_october_4_969691468033278080_india--andhra-pradesh-cyclone-emergency-reconstruction-project-:-credit-2179--loan-agreement--conformed.txt
185891468252289466,1990-10-04,in,India,1990_october_4_185891468252289466_india--andhra-pradesh-cyclone-emergency-reconstruction-project-:-loan-3260--loan-agreement--conformed.txt
542521468097197848,1990-10-12,uni,Nigeria,1990_october_12_542521468097197848_conformed-copy--l3126--tree-crops-project--loan-agreement.txt
849541468121736492,1990-10-15,ve,"Venezuela, Bolivarian Republic of",1990_october_15_849541468121736492_conformed-copy--l3224--financial-sector-adjustment-loan--loan-agreement.txt
516041468097193489,1990-10-22,pak,Pakistan,1990_october_22_516041468097193489_conformed-copy--l3252--corporate-restructuring-and-system-expansion-project--loan-agreement.txt
687691468332672382,1990-10-22,pak,Pakistan,1990_october_22_687691468332672382_conformed-copy--l3252--corporate-restructuring-and-system-expansion-project--agreement-amending-loan-agreement.txt
672891468035099877,1990-10-23,in,India,1990_october_23_672891468035099877_conformed-copy--c2133--seventh-population-project--loan-agreement.txt
719821468253857318,1990-10-23,in,India,1990_october_23_719821468253857318_conformed-copy--c2179--andhra-pradesh-cyclone-emergency-reconstruction-project--loan-agreement.txt
748681468034486123,1990-10-23,in,India,1990_october_23_748681468034486123_conformed-copy--c2173--integrated-child-development-services-project--loan-agreement.txt
223181468249661880,1990-10-29,hu,Hungary,1990_october_29_223181468249661880_conformed-copy--l3264--second-telecommunications-project--loan-agreement.txt
387091468230120146,1990-10-30,cha,China,1990_october_30_387091468230120146_china--fourth-rural-credit-report-:-credit-2182--loan-agreement--conformed.txt
818541468289795819,1990-11-02,uni,Nigeria,1990_november_2_818541468289795819_conformed-copy--l3116--power-system-maintenance-and-rehabilitation-project--loan-agreement.txt
123971468052804464,1990-11-07,in,India,1990_november_7_123971468052804464_conformed-copy--l3258--second-petrochemicals-development-project--loan-agreement.txt
342581468033677831,1990-11-07,in,India,1990_november_7_342581468033677831_conformed-copy--l3259-second-petrochemicals-development-project--loan-agreement.txt
543741468059064750,1990-11-08,ph,Philippines,1990_november_8_543741468059064750_conformed-copy--l3261--second-communal-irrigation-development-project--loan-agreement.txt
384401468332700618,1990-11-08,ph,Philippines,1990_november_8_384401468332700618_conformed-copy--l3263--earthquake-reconstruction-project--loan-agreement.txt
616181468093594391,1990-11-13,yu,Yugoslavia,1990_november_13_616181468093594391_conformed-copy--l3068--seventh-railway-project--loan-agreement-3.txt
305991468107076757,1990-11-13,yu,Yugoslavia,1990_november_13_305991468107076757_conformed-copy--l3068--seventh-railway-project--loan-agreement-1.txt
253961468300588338,1990-11-13,yu,Yugoslavia,1990_november_13_253961468300588338_conformed-copy--l3068--seventh-railway-project--loan-agreement-4.txt
110501468164647843,1990-11-13,yu,Yugoslavia,1990_november_13_110501468164647843_conformed-copy--l3068--seventh-railway-project--loan-agreement-2.txt
122571468043744539,1990-11-30,ind,India,1990_november_30_122571468043744539_conformed-copy--l3267--second-private-sector-development-loan--loan-agreement.txt
833971468016863921,1990-12-04,cha,China,1990_december_4_833971468016863921_china--rural-industrial-technology-:-credit-2186--loan-agreement--conformed.txt
126961468289797194,1990-12-10,uni,Nigeria,1990_december_10_126961468289797194_conformed-copy--l3236--telecommunications-project--loan-agreement.txt
441561468020974222,1990-12-10,cha,China,1990_december_10_441561468020974222_conformed-copy--c2182--fourth-rural-credit-project--loan-agreement.txt
315411468043440043,1990-12-12,jm,Jamaica,1990_december_12_315411468043440043_conformed-copy--l3275--road-infrastructure-planning-and-maintenance-project--loan-agreement.txt
325161468302998577,1990-12-14,ve,"Venezuela, Bolivarian Republic of",1990_december_14_325161468302998577_conformed-copy--l3279--interest-support-loan--loan-agreement.txt
821301468240310549,1990-12-28,co,Colombia,1990_december_28_821301468240310549_conformed-copy--l3278--public-sector-reform-loan--loan-agreement.txt
497391468010235364,1991-01-08,al,Albania,1991_january_8_497391468010235364_conformed-copy--l3211-industrial-restructuring-demonstration-project--emb--loan-agreement.txt
493291468003299558,1991-01-08,al,Albania,1991_january_8_493291468003299558_conformed-copy--l3212--industrial-restructuring-demonstration-project--emb--loan-agreement.txt
792741468194634829,1991-01-08,al,Albania,1991_january_8_792741468194634829_conformed-copy--l3214--industrial-restructuring-demonstration-project--emb--loan-agreement.txt
425391468007245971,1991-01-08,al,Albania,1991_january_8_425391468007245971_conformed-copy--l3210--industrial-restructuring-demonstration-project--emb--loan-agreement.txt
624871468007279337,1991-01-08,al,Albania,1991_january_8_624871468007279337_conformed-copy--l3213--industrial-restructuring-demonstration-project--emb--loan-agreement.txt
887461468236956510,1991-01-08,cha,China,1991_january_8_887461468236956510_china--medium-sized-cities-development-project-:-credit-2201--loan-agreement--conformed.txt
548891468016865301,1991-01-08,cha,China,1991_january_8_548891468016865301_china--medium-sized-cities-development-project-:-loan-3286--loan-agreement--conformed.txt
818281468251392771,1991-01-11,in,India,1991_january_11_818281468251392771_conformed-copy--c2100--integrated-watershed-development-hills-project--loan-agreement.txt
586211468016831432,1991-01-14,br,Brazil,1991_january_14_586211468016831432_conformed-copy--l3268--private-sector-finance-project--loan-agreement.txt
228881468334837802,1991-01-15,zim,Zimbabwe,1991_january_15_228881468334837802_conformed-copy--l3273--second-railways-project--loan-agreement.txt
671701468292861096,1991-01-16,ind,India,1991_january_16_671701468292861096_conformed-copy--l3282--fertilizer-restructuring-project--loan-agreement.txt
919131468230936334,1991-01-17,cha,China,1991_january_17_919131468230936334_conformed-copy--c2186--rural-industrial-technology-spark-project--loan-agreement.txt
539881468270888981,1991-01-18,me,Montenegro,1991_january_18_539881468270888981_conformed-copy--l3271--water-supply-and-sanitation-sector-project--loan-agreement.txt
692111468057300727,1991-01-23,ph,Philippines,1991_january_23_692111468057300727_conformed-copy--l3287--industrial-restructuring-project--loan-agreement.txt
418061468224673627,1991-01-30,cha,China,1991_january_30_418061468224673627_conformed-copy--c2201--medium-sized-cities-development-project--loan-agreement.txt
164661468281042835,1991-02-11,mas,Mauritius,1991_february_11_164661468281042835_conformed-copy--l3277--environmental-monitoring-and-development-project--loan-agreement.txt
557691468023066801,1991-02-13,egt,Egypt,1991_february_13_557691468023066801_conformed-copy--l3198--second-pumping-stations-rehabilitation-project--loan-agreement.txt
781641468006595642,1991-02-15,br,Brazil,1991_february_15_781641468006595642_conformed-copy--l3269--science-research-and-training-project--loan-agreement.txt
660491468204858318,1991-02-27,al,Albania,1991_february_27_660491468204858318_conformed-copy--l3266--science-and-technology-university-development-project--loan-agreement.txt
994751468252289779,1991-03-12,in,India,1991_march_12_994751468252289779_india--agricultural-development-project--tamil-nadu-:-loan-3300--loan-agreement--conformed.txt
983761468273040826,1991-03-12,es,Spain,1991_march_12_983761468273040826_conformed-copy--l3293--structural-adjustment-loan--loan-agreement.txt
244861468033281545,1991-03-12,in,India,1991_march_12_244861468033281545_india--agricultural-development-project-tamil-nadu-:-credit-2215--loan-agreement--conformed.txt
436311468015662240,1991-03-15,cha,China,1991_march_15_436311468015662240_conformed-copy--l3288--shanghai-industrial-development-project--loan-agreement.txt
359421468286495737,1991-03-18,png,Papua New Guinea,1991_march_18_359421468286495737_conformed-copy--l3290--public-sector-training-project--loan-agreement.txt
183671468253242140,1991-03-21,irn,"Iran, Islamic Republic of",1991_march_21_183671468253242140_conformed-copy--l3301--earthquake-recovery-project--loan-agreement.txt
692491468292923977,1991-03-22,jm,Jamaica,1991_march_22_692491468292923977_conformed-copy--l3303--second-trade-and-financial-sector-adjustment-loan--loan-agreement.txt
401941468059065368,1991-04-04,ph,Philippines,1991_april_4_401941468059065368_conformed-copy--l3312--cottage-enterprise-finance-project--loan-agreement.txt
449721468114233978,1991-04-05,tu,Turkey,1991_april_5_449721468114233978_conformed-copy--l3296--technology-development-project--loan-agreement.txt
146261468202131867,1991-04-08,ar,Argentina,1991_april_8_146261468202131867_conformed-copy--l3291--public-enterprise-reform-adjustment-loan--loan-agreement.txt
875461468194069317,1991-04-08,ar,Argentina,1991_april_8_875461468194069317_conformed-copy--l3292--public-enterprise-reform-execution-project--loan-agreement.txt
132451468020333188,1991-04-09,cha,China,1991_april_9_132451468020333188_china--jiangsu-provincial-transport-project-:-loan-3316--loan-agreement--conformed.txt
857221468270307403,1991-04-12,me,Montenegro,1991_april_12_857221468270307403_conformed-copy--l3272--basic-health-care-project--loan-agreement.txt
657171468052436275,1991-04-17,in,India,1991_april_17_657171468052436275_conformed-copy--c2215--agricultural-development-project--tamil-nadu--loan-agreement.txt
247291468293118064,1991-04-24,uni,Nigeria,1991_april_24_247291468293118064_conformed-copy--l3317--oso-condensate-field-development-project--loan-agreement.txt
620661468034157107,1991-04-29,hu,Hungary,1991_april_29_620661468034157107_conformed-copy--l3313--human-resources-development-project--loan-agreement.txt
470981468005697913,1991-04-30,br,Brazil,1991_april_30_470981468005697913_conformed-copy--l3169--highways-management-and-rehabilitation-project--loan-agreement.txt
558961468300836756,1991-05-02,ind,India,1991_may_2_558961468300836756_conformed-copy--l3309--export-sector-loan--loan-agreement.txt
795321468043745115,1991-05-03,ind,India,1991_may_3_795321468043745115_conformed-copy--l3305--yogyakarta-upland-area-development-project--loan-agreement.txt
324031468269659604,1991-05-03,ind,India,1991_may_3_324031468269659604_conformed-copy--l3304--east-java--bali-urban-development-project--loan-agreement.txt
374971468052775364,1991-05-03,ind,India,1991_may_3_374971468052775364_conformed-copy--l3298--fifth-population-family-planning-and-safe-motherhood-project--loan-agreement.txt
475911468258537912,1991-05-03,ind,India,1991_may_3_475911468258537912_conformed-copy--l3302--provincial-irrigated-agriculture-development-project--loan-agreement.txt
191231468043745429,1991-05-03,ind,India,1991_may_3_191231468043745429_conformed-copy--l3311--second-higher-education-development-project--loan-agreement.txt
954661468300588680,1991-05-07,yu,Yugoslavia,1991_may_7_954661468300588680_conformed-copy--l3233--third-highway-sector-project--loan-agreement-3233-yu.txt
276491468107079011,1991-05-07,yu,Yugoslavia,1991_may_7_276491468107079011_conformed-copy--l3231--third-highway-sector-project--loan-agreement-3231-yu.txt
374751468306855715,1991-05-07,yu,Yugoslavia,1991_may_7_374751468306855715_conformed-copy--l3234--third-highway-sector-project--loan-agreement-3234-yu.txt
742371468164648104,1991-05-07,yu,Yugoslavia,1991_may_7_742371468164648104_conformed-copy--l3232--third-highway-sector-project--loan-agreement-3232-yu.txt
107521468303622178,1991-05-07,yu,Yugoslavia,1991_may_7_107521468303622178_conformed-copy--l3230--third-highway-sector-project--loan-agreement-3230-yu.txt
732861468304780251,1991-05-07,yu,Yugoslavia,1991_may_7_732861468304780251_conformed-copy--l3235--third-highway-sector-project--loan-agreement-3235-yu.txt
477771468123870093,1991-05-09,mor,Morocco,1991_may_9_477771468123870093_conformed-copy--l3283--port-sector-project--kingdom--loan-agreement-1.txt
830201468060534530,1991-05-09,mor,Morocco,1991_may_9_830201468060534530_conformed-copy--l3283--port-sector-project--kingdom--loan-agreement-2.txt
677361468042936251,1991-05-14,jo,Jordan,1991_may_14_677361468042936251_conformed-copy--l3306--emergency-recovery-project--loan-agreement.txt
880711468040455417,1991-05-14,in,India,1991_may_14_880711468040455417_india--dam-safety-project-:-credit-2241--loan-agreement--conformed.txt
572381468034781087,1991-05-14,in,India,1991_may_14_572381468034781087_india--dam-safety-project-:-loan-3325--loan-agreement--conformed.txt
698871468289877875,1991-05-21,pak,Pakistan,1991_may_21_698871468289877875_pakistan--third-on-farm-water-management-project-:-credit-2245--loan-agreement--conformed.txt
971331468291698667,1991-05-21,pak,Pakistan,1991_may_21_971331468291698667_pakistan--third-on-farm-water-management-project-:-loan-3327--loan-agreement--conformed.txt
341181468311158430,1991-05-22,tun,Tunisia,1991_may_22_341181468311158430_conformed-copy--l3308--hospital-restructuring-support-project--loan-agreement.txt
505201468116672751,1991-05-22,tun,Tunisia,1991_may_22_505201468116672751_conformed-copy--l3307--population-and-family-health-project--loan-agreement.txt
331221468007280348,1991-05-24,al,Albania,1991_may_24_331221468007280348_conformed-copy--l3299--pilot-public-health-management-project--loan-agreement.txt
